name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
四川大学(江安校区)-建筑与环境学院,四川省,成都市,双流区,川大路二段四川大学江安校区,None,56cb4eddea2f9d1e5fd4fe50,56cb4eddea2f9d1e5fd4fe50,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 104.00702452558, 'lat': 30.565103212626}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=56cb4eddea2f9d1e5fd4fe50&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '2', 'children': []}","{'lat': 30.564832, 'lng': 104.006358}",http://api.map.baidu.com/place/detail?uid=56cb4eddea2f9d1e5fd4fe50&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,武侯区,False
四川大学江安校区-文科楼,四川省,成都市,双流区,四川省成都市双流区明远路四川大学江安校区内,None,c130f91c009453774151c0a3,c130f91c009453774151c0a3,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.01022539023, 'lat': 30.565187244092}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c130f91c009453774151c0a3&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '2', 'children': []}","{'lat': 30.565392, 'lng': 104.010855}",http://api.map.baidu.com/place/detail?uid=c130f91c009453774151c0a3&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园6舍围合,四川省,成都市,双流区,川大路2号,None,fb67075a9fbe293c9de32109,fb67075a9fbe293c9de32109,1,"{'tag': '房地产;宿舍', 'navi_location': {'lng': 103.99996395656, 'lat': 30.557750087829}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fb67075a9fbe293c9de32109&output=html&source=placeapi_v2', 'overall_rating': '5', 'children': []}","{'lat': 30.557614, 'lng': 103.998568}",http://api.map.baidu.com/place/detail?uid=fb67075a9fbe293c9de32109&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园10舍围合,四川省,成都市,双流区,川大路二段四川大学江安校区,None,668bed90c3afdd696ca3ccd5,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=668bed90c3afdd696ca3ccd5&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559455, 'lng': 103.998199}",http://api.map.baidu.com/place/detail?uid=668bed90c3afdd696ca3ccd5&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区-法学院,四川省,成都市,双流区,西航港川大路2段2号,None,f1565b014d753583ab0dd83e,f1565b014d753583ab0dd83e,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f1565b014d753583ab0dd83e&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'children': []}","{'lat': 30.565197, 'lng': 104.010393}",http://api.map.baidu.com/place/detail?uid=f1565b014d753583ab0dd83e&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区第一教学楼-A座,四川省,成都市,双流区,川大路二段四川大学江安校区,None,6e0783e6cb0c0e30ca09f03a,6e0783e6cb0c0e30ca09f03a,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00656087866, 'lat': 30.561217246867}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6e0783e6cb0c0e30ca09f03a&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560927, 'lng': 104.00634}",http://api.map.baidu.com/place/detail?uid=6e0783e6cb0c0e30ca09f03a&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园12舍围合,四川省,成都市,双流区,成都市双流区川大路二段(四川大学),None,ee57408f070c7b903617dc72,ee57408f070c7b903617dc72,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ee57408f070c7b903617dc72&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559994, 'lng': 103.99999}",http://api.map.baidu.com/place/detail?uid=ee57408f070c7b903617dc72&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区西园11舍,四川省,成都市,双流区,成都市双流区川大路二段四川大学江安校区长城路一段,None,6aa8de5a9ccf9e212e473301,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6aa8de5a9ccf9e212e473301&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559476, 'lng': 103.999313}",http://api.map.baidu.com/place/detail?uid=6aa8de5a9ccf9e212e473301&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区综合楼B座,四川省,成都市,双流区,四川省成都市双流区川大路二段297号,None,afb1530a1793719ef7eafcf3,afb1530a1793719ef7eafcf3,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00948015598, 'lat': 30.560409803102}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=afb1530a1793719ef7eafcf3&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.560433, 'lng': 104.008975}",http://api.map.baidu.com/place/detail?uid=afb1530a1793719ef7eafcf3&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园4舍围合,四川省,成都市,双流区,川大路三段253附近,None,bda3884c6347e343b020a835,88982b43a85367eb9e95de02,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bda3884c6347e343b020a835&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.557604, 'lng': 104.000868}",http://api.map.baidu.com/place/detail?uid=bda3884c6347e343b020a835&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园22舍围合,四川省,成都市,双流区,四川省成都市双流区川大路二段四川大学江安校区,None,d363dffb5b8967c07adbd2f3,d363dffb5b8967c07adbd2f3,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d363dffb5b8967c07adbd2f3&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.562655, 'lng': 103.998046}",http://api.map.baidu.com/place/detail?uid=d363dffb5b8967c07adbd2f3&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园15舍围合,四川省,成都市,双流区,川大路二段四川大学江安校区长城路一段四川大学江安校区学生西园15舍围合附近,None,f1a8c34791da608c5d0d0266,f1a8c34791da608c5d0d0266,1,"{'tag': '房地产;宿舍', 'navi_location': {'lng': 103.99912853243, 'lat': 30.561287444006}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f1a8c34791da608c5d0d0266&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560803, 'lng': 103.999131}",http://api.map.baidu.com/place/detail?uid=f1a8c34791da608c5d0d0266&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园13舍围合,四川省,成都市,双流区,四川省成都市双流区四川大学江安校区川大路二段二号,None,908cbdb95aef708ac61b75e1,908cbdb95aef708ac61b75e1,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=908cbdb95aef708ac61b75e1&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.561344, 'lng': 104.00053}",http://api.map.baidu.com/place/detail?uid=908cbdb95aef708ac61b75e1&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园1舍围合,四川省,成都市,双流区,成都市双流区川大路二段与长城路一段交叉路口往东北约100米(四川大学),None,fc261e5d4fe83d6aeddfcab7,fc261e5d4fe83d6aeddfcab7,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fc261e5d4fe83d6aeddfcab7&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.556866, 'lng': 103.998595}",http://api.map.baidu.com/place/detail?uid=fc261e5d4fe83d6aeddfcab7&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学-·香港理工大学灾后重建与管理学院,四川省,成都市,双流区,成都市双流区黄河中路一段与泰新路交叉路口往东约50米(四川大学),(028)85996656,eb3a01c73b9f4a400782c23d,eb3a01c73b9f4a400782c23d,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.01485331379, 'lat': 30.565813311476}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=eb3a01c73b9f4a400782c23d&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '1', 'children': []}","{'lat': 30.566452, 'lng': 104.015172}",http://api.map.baidu.com/place/detail?uid=eb3a01c73b9f4a400782c23d&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园19舍围合,四川省,成都市,双流区,四川省成都市双流区川大路二段四川大学江安校区长城路一段,None,969b6e0168f09c5d6318092d,969b6e0168f09c5d6318092d,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=969b6e0168f09c5d6318092d&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560058, 'lng': 103.997671}",http://api.map.baidu.com/place/detail?uid=969b6e0168f09c5d6318092d&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园5舍围合,四川省,成都市,双流区,川大路三段357号附近,None,655fb24ba35907787f29bde3,655fb24ba35907787f29bde3,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=655fb24ba35907787f29bde3&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.558088, 'lng': 104.001131}",http://api.map.baidu.com/place/detail?uid=655fb24ba35907787f29bde3&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
四川大学江安校区学生西园22围合-玉章书院,四川省,成都市,双流区,励行西路附近,None,c7559078c546a7f3aeb22a4f,None,1,"{'tag': '房地产;住宅区', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c7559078c546a7f3aeb22a4f&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.562753, 'lng': 103.998318}",http://api.map.baidu.com/place/detail?uid=c7559078c546a7f3aeb22a4f&output=html&source=placeapi_v2,房地产;住宅区,house,大学,武侯区,False
四川大学喜马拉雅文化及宗教研究中心(黄河中路一段),四川省,成都市,双流区,文星镇黄河中路1段199号四川大学,None,e268bdc91cf67707c3f1cfd6,None,1,"{'tag': '教育培训;科研机构', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e268bdc91cf67707c3f1cfd6&output=html&source=placeapi_v2', 'image_num': '1', 'children': []}","{'lat': 30.567614, 'lng': 104.012102}",http://api.map.baidu.com/place/detail?uid=e268bdc91cf67707c3f1cfd6&output=html&source=placeapi_v2,教育培训;科研机构,life,大学,武侯区,False
四川大学水力学与山区河流开发保护国家重点实验室,四川省,成都市,双流区,四川省成都市双流区G108(大件路南段),None,fa2d896a02de93468d772746,fa2d896a02de93468d772746,1,"{'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fa2d896a02de93468d772746&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '1', 'children': []}","{'lat': 30.568741, 'lng': 104.003011}",http://api.map.baidu.com/place/detail?uid=fa2d896a02de93468d772746&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,武侯区,False
四川大学江安校区学生西园20舍围合,四川省,成都市,双流区,四川省成都市双流区长城路一段,None,96632e7992f5eb0cc42ba183,96632e7992f5eb0cc42ba183,1,"{'tag': '房地产;住宅区', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=96632e7992f5eb0cc42ba183&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.56251, 'lng': 103.996934}",http://api.map.baidu.com/place/detail?uid=96632e7992f5eb0cc42ba183&output=html&source=placeapi_v2,房地产;住宅区,house,大学,武侯区,False
四川大学西航港实验小学,四川省,成都市,双流区,成都市双流区川大南路二段115号,(028)85868332,d219bb1d102f898af50e77d5,d219bb1d102f898af50e77d5,1,"{'tag': '教育培训;小学', 'navi_location': {'lng': 104.01199535302, 'lat': 30.550079500193}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d219bb1d102f898af50e77d5&output=html&source=placeapi_v2', 'overall_rating': '5.0', 'comment_num': '4', 'children': []}","{'lat': 30.549906, 'lng': 104.013201}",http://api.map.baidu.com/place/detail?uid=d219bb1d102f898af50e77d5&output=html&source=placeapi_v2,教育培训;小学,education,大学,武侯区,False
四川大学江安校区第二实验楼,四川省,成都市,双流区,川大路二段四川大学江安校区,None,826fac4ed78668c233169bed,826fac4ed78668c233169bed,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.0073580736, 'lat': 30.563421314068}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=826fac4ed78668c233169bed&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.563803, 'lng': 104.008121}",http://api.map.baidu.com/place/detail?uid=826fac4ed78668c233169bed&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区东园学生宿舍,四川省,成都市,双流区,川大路二段四川大学江安校区长城路一段,None,4499da8286c3564a3a13fd3e,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=4499da8286c3564a3a13fd3e&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.56669, 'lng': 104.009634}",http://api.map.baidu.com/place/detail?uid=4499da8286c3564a3a13fd3e&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学(江安校区)-图书馆,四川省,成都市,双流区,川大路二段四川大学江安校区,(028)85990529,2aee5148ca47d720441a3238,2aee5148ca47d720441a3238,1,"{'tag': '教育培训;图书馆', 'navi_location': {'lng': 104.00715755744, 'lat': 30.562420580525}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2aee5148ca47d720441a3238&output=html&source=placeapi_v2', 'overall_rating': '4.6', 'comment_num': '57', 'children': []}","{'lat': 30.562702, 'lng': 104.006277}",http://api.map.baidu.com/place/detail?uid=2aee5148ca47d720441a3238&output=html&source=placeapi_v2,教育培训;图书馆,education,大学,武侯区,False
四川大学江安校区学生宿舍,四川省,成都市,双流区,四川省成都市双流区长城路一段,None,a6a11d2ffc48e2cf932ca3e2,a6a11d2ffc48e2cf932ca3e2,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a6a11d2ffc48e2cf932ca3e2&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.562898, 'lng': 103.996864}",http://api.map.baidu.com/place/detail?uid=a6a11d2ffc48e2cf932ca3e2&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区研究生公寓,四川省,成都市,双流区,成都市双流区黄河中路一段(四川大学),None,cb18c5f19672263b88db73ae,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=cb18c5f19672263b88db73ae&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.567693, 'lng': 104.009777}",http://api.map.baidu.com/place/detail?uid=cb18c5f19672263b88db73ae&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
双流区西航港街道老年大学,四川省,成都市,双流区,花红南街西航港街道老年人协会附近,None,8bedff3812a3e1372b201af6,None,1,"{'tag': '教育培训;成人教育', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8bedff3812a3e1372b201af6&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.551361, 'lng': 104.013391}",http://api.map.baidu.com/place/detail?uid=8bedff3812a3e1372b201af6&output=html&source=placeapi_v2,教育培训;成人教育,education,大学,武侯区,False
四川省振中驾校报名处(四川大学江安医院东北),四川省,成都市,双流区,川大路二段1号附近,(028)85993166,6b5b5d258dc866c287420e42,None,1,"{'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6b5b5d258dc866c287420e42&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559313, 'lng': 103.999993}",http://api.map.baidu.com/place/detail?uid=6b5b5d258dc866c287420e42&output=html&source=placeapi_v2,教育培训;培训机构,education,大学,武侯区,False
name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,search_word,region,isin_region
四川大学江安校区第一教学楼-B座,四川省,成都市,双流区,川大路二段四川大学江安校区,None,ca863b82ec95202eadb22a93,ca863b82ec95202eadb22a93,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00615328152, 'lat': 30.559670383057}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ca863b82ec95202eadb22a93&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560073, 'lng': 104.005819}",http://api.map.baidu.com/place/detail?uid=ca863b82ec95202eadb22a93&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生东园,四川省,成都市,双流区,四川省成都市双流区环行大道东段,None,fa9817f88974d1ef28d7abdb,fa9817f88974d1ef28d7abdb,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fa9817f88974d1ef28d7abdb&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.566714, 'lng': 104.009304}",http://api.map.baidu.com/place/detail?uid=fa9817f88974d1ef28d7abdb&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园14舍围合,四川省,成都市,双流区,川大路二段四川大学江安校区长城路一段四川大学江安校区学生西园15舍围合附近,None,89c4772ce226aaac31f71db1,89c4772ce226aaac31f71db1,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=89c4772ce226aaac31f71db1&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.561091, 'lng': 103.999625}",http://api.map.baidu.com/place/detail?uid=89c4772ce226aaac31f71db1&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区第一教学楼-D座,四川省,成都市,双流区,四川省成都市双流区川大路二段2号,None,a98da0338b90cbf1ebe582eb,a98da0338b90cbf1ebe582eb,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00733006174, 'lat': 30.560517788583}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=a98da0338b90cbf1ebe582eb&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560776, 'lng': 104.007075}",http://api.map.baidu.com/place/detail?uid=a98da0338b90cbf1ebe582eb&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园16舍围合,四川省,成都市,双流区,川大路二段四川大学江安校区长城路一段,None,9ed78f010bf1d6ad9eec2bd5,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9ed78f010bf1d6ad9eec2bd5&output=html&source=placeapi_v2', 'overall_rating': '5', 'children': []}","{'lat': 30.562007, 'lng': 103.998073}",http://api.map.baidu.com/place/detail?uid=9ed78f010bf1d6ad9eec2bd5&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园3舍围合,四川省,成都市,双流区,四川省成都市双流区川大路三段251号附近,None,33ee1e01d212d3b5d5b74e92,33ee1e01d212d3b5d5b74e92,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=33ee1e01d212d3b5d5b74e92&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.557439, 'lng': 104.000275}",http://api.map.baidu.com/place/detail?uid=33ee1e01d212d3b5d5b74e92&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区18舍,四川省,成都市,双流区,四川省成都市双流区长城路一段,None,0edee3e8c7e3513f5f17c3bf,0edee3e8c7e3513f5f17c3bf,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=0edee3e8c7e3513f5f17c3bf&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560737, 'lng': 103.997801}",http://api.map.baidu.com/place/detail?uid=0edee3e8c7e3513f5f17c3bf&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区综合楼-C座,四川省,成都市,双流区,西航港街道川大路二段四川大学江安校区,None,7ccd469437e8817e7adbd251,7ccd469437e8817e7adbd251,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00948015598, 'lat': 30.560409803102}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7ccd469437e8817e7adbd251&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560694, 'lng': 104.009636}",http://api.map.baidu.com/place/detail?uid=7ccd469437e8817e7adbd251&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园17舍围合,四川省,成都市,双流区,川大路二段长城路一段185号,None,2f6581154fa8d760fb2d61e4,2f6581154fa8d760fb2d61e4,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2f6581154fa8d760fb2d61e4&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.561707, 'lng': 103.997459}",http://api.map.baidu.com/place/detail?uid=2f6581154fa8d760fb2d61e4&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区第一教学楼-C座,四川省,成都市,双流区,川大路二段四川大学江安校区,None,3393d2383ca2ea407c29bd65,3393d2383ca2ea407c29bd65,1,"{'tag': '教育培训;其他', 'navi_location': {'lng': 104.00678209538, 'lat': 30.560136845739}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=3393d2383ca2ea407c29bd65&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560416, 'lng': 104.006503}",http://api.map.baidu.com/place/detail?uid=3393d2383ca2ea407c29bd65&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学新能源与低碳技术研究院,四川省,成都市,双流区,四川省成都市双流区大件路文星段四川大学江安校区内,(028)62138375,6527cfab7cdc2e3c4f3a5921,6527cfab7cdc2e3c4f3a5921,1,"{'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6527cfab7cdc2e3c4f3a5921&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.566765, 'lng': 103.999994}",http://api.map.baidu.com/place/detail?uid=6527cfab7cdc2e3c4f3a5921&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,武侯区,False
四川大学移动互联实验室,四川省,成都市,双流区,四川省成都市双流区四川大学江安校区二基楼B406,15208203546,bd05338b32e8e0dbb6147f02,bd05338b32e8e0dbb6147f02,1,"{'tag': '教育培训;科研机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bd05338b32e8e0dbb6147f02&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.564253, 'lng': 104.009449}",http://api.map.baidu.com/place/detail?uid=bd05338b32e8e0dbb6147f02&output=html&source=placeapi_v2,教育培训;科研机构,education,大学,武侯区,False
四川大学江安校区-水上报告厅,四川省,成都市,双流区,西航港街道四川大学江安校区第一教学楼A座,None,93c2e5c588841e81ddee8b43,93c2e5c588841e81ddee8b43,1,"{'tag': '教育培训;高等院校', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=93c2e5c588841e81ddee8b43&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.560823, 'lng': 104.006328}",http://api.map.baidu.com/place/detail?uid=93c2e5c588841e81ddee8b43&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,武侯区,False
四川大学江安校区学生东园五舍,四川省,成都市,双流区,成都市双流区黄河中路一段(四川大学),None,fa65f78d8840e880c26c1481,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=fa65f78d8840e880c26c1481&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.568112, 'lng': 104.009782}",http://api.map.baidu.com/place/detail?uid=fa65f78d8840e880c26c1481&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区学生西园9舍围合,四川省,成都市,双流区,环行大道西段附近,None,46e659c670726625210262e7,46e659c670726625210262e7,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=46e659c670726625210262e7&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559248, 'lng': 104.00088}",http://api.map.baidu.com/place/detail?uid=46e659c670726625210262e7&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区第一实验楼-D区,四川省,成都市,双流区,四川省成都市双流区四川大学(江安校区),None,289db91d0a46fedc82288a33,289db91d0a46fedc82288a33,1,"{'tag': '教育培训;其他', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=289db91d0a46fedc82288a33&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '5', 'children': []}","{'lat': 30.562105, 'lng': 104.011999}",http://api.map.baidu.com/place/detail?uid=289db91d0a46fedc82288a33&output=html&source=placeapi_v2,教育培训;其他,education,大学,武侯区,False
四川大学江安校区学生西园7舍围合,四川省,成都市,双流区,川大路二段附近,None,d7645a88d2b5d3198733047b,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d7645a88d2b5d3198733047b&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.55841, 'lng': 103.999286}",http://api.map.baidu.com/place/detail?uid=d7645a88d2b5d3198733047b&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学(江安校区)历史文化学院,四川省,成都市,双流区,四川省成都市双流区明远路,None,9809d48207e698fa6849f354,None,1,"{'tag': '教育培训;高等院校', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9809d48207e698fa6849f354&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'children': []}","{'lat': 30.565785, 'lng': 104.011881}",http://api.map.baidu.com/place/detail?uid=9809d48207e698fa6849f354&output=html&source=placeapi_v2,教育培训;高等院校,education,大学,武侯区,False
四川大学江安校区学生西园21舍围合,四川省,成都市,双流区,四川省成都市双流区长城路一段,None,1944d9c1093141104657261f,1944d9c1093141104657261f,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1944d9c1093141104657261f&output=html&source=placeapi_v2', 'overall_rating': '5', 'children': []}","{'lat': 30.563055, 'lng': 103.996857}",http://api.map.baidu.com/place/detail?uid=1944d9c1093141104657261f&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
四川大学江安校区西园九舍,四川省,成都市,双流区,成都市双流区川大路二段(四川大学),None,703ac4e102e81bd9c91b955f,None,1,"{'tag': '房地产;宿舍', 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=703ac4e102e81bd9c91b955f&output=html&source=placeapi_v2', 'children': []}","{'lat': 30.559027, 'lng': 104.000848}",http://api.map.baidu.com/place/detail?uid=703ac4e102e81bd9c91b955f&output=html&source=placeapi_v2,房地产;宿舍,house,大学,武侯区,False
